trial_ID,block_trial_ID,block,block_type,null_trial,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
308,78,3,limbic_hand,False,1,LEFT,hand,3,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,2786.0,2787.5,2793.8,728.0,729.5,735.8
309,79,3,limbic_hand,False,0,RIGHT,hand,4,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,2796.0,2797.0,2801.8,738.0,739.0,743.8
310,80,3,limbic_hand,False,0,NEU,hand,0,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,2804.0,2805.5,2811.3,746.0,747.5,753.3
311,81,3,limbic_hand,False,1,LEFT,hand,3,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,2814.0,2814.5,2820.8,756.0,756.5,762.8
312,82,3,limbic_hand,False,0,LEFT,hand,2,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,2824.0,2825.0,2829.8,766.0,767.0,771.8
313,83,3,limbic_hand,False,0,RIGHT,hand,4,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,2832.0,2832.0,2837.8,774.0,774.0,779.8
314,84,3,limbic_hand,False,0,NEU,hand,0,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,2840.0,2841.0,2846.3,782.0,783.0,788.3
315,85,3,limbic_hand,False,1,NEU,hand,1,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,2850.0,2851.5,2857.3,792.0,793.5,799.3
316,86,3,limbic_hand,False,1,RIGHT,hand,5,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,2860.0,2860.5,2866.3,802.0,802.5,808.3
317,87,3,limbic_hand,True,,,hand,,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,2870.0,2870.5,2875.8,812.0,812.5,817.8
318,88,3,limbic_hand,False,0,LEFT,hand,2,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,2878.0,2879.0,2884.8,820.0,821.0,826.8
319,89,3,limbic_hand,False,0,NEU,hand,0,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,2888.0,2889.5,2895.8,830.0,831.5,837.8
320,90,3,limbic_hand,False,1,RIGHT,hand,5,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,2898.0,2898.5,2904.3,840.0,840.5,846.3
321,91,3,limbic_hand,False,1,NEU,hand,1,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,2908.0,2909.0,2914.3,850.0,851.0,856.3
322,92,3,limbic_hand,False,1,NEU,hand,1,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,2918.0,2919.5,2925.8,860.0,861.5,867.8
323,93,3,limbic_hand,False,0,LEFT,hand,2,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,2928.0,2929.0,2935.3,870.0,871.0,877.3
324,94,3,limbic_hand,False,0,LEFT,hand,2,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,2938.0,2938.5,2944.8,880.0,880.5,886.8
325,95,3,limbic_hand,False,1,LEFT,hand,3,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,2948.0,2949.5,2955.3,890.0,891.5,897.3
326,96,3,limbic_hand,False,1,NEU,hand,1,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,2958.0,2958.5,2964.3,900.0,900.5,906.3
327,97,3,limbic_hand,False,1,LEFT,hand,3,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,2968.0,2968.5,2973.3,910.0,910.5,915.3
328,98,3,limbic_hand,False,0,RIGHT,hand,4,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,2976.0,2976.5,2982.8,918.0,918.5,924.8
329,99,3,limbic_hand,False,0,RIGHT,hand,4,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,2986.0,2987.0,2992.3,928.0,929.0,934.3
330,100,3,limbic_hand,False,1,RIGHT,hand,5,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,2996.0,2997.5,3002.3,938.0,939.5,944.3
331,101,3,limbic_hand,False,0,NEU,hand,0,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,3006.0,3006.5,3011.3,948.0,948.5,953.3
332,102,3,limbic_hand,False,0,LEFT,hand,2,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,3014.0,3014.5,3020.3,956.0,956.5,962.3
333,103,3,limbic_hand,False,0,RIGHT,hand,4,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,3024.0,3024.0,3029.8,966.0,966.0,971.8
334,104,3,limbic_hand,False,0,NEU,hand,0,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,3032.0,3032.5,3037.8,974.0,974.5,979.8
