trial_ID,block_trial_ID,block,block_type,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
325,65,3,limbic_eye,1,NEU,eye,1,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,2950.0,2950.0,2954.8,588.0,588.0,592.8
326,66,3,limbic_eye,0,LEFT,eye,2,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,2958.0,2958.0,2963.3,596.0,596.0,601.3
327,67,3,limbic_eye,0,NEU,eye,0,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,2966.0,2967.0,2972.8,604.0,605.0,610.8
328,68,3,limbic_eye,0,NEU,eye,0,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,2976.0,2977.0,2981.8,614.0,615.0,619.8
329,69,3,limbic_eye,1,RIGHT,eye,5,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,2984.0,2985.0,2990.3,622.0,623.0,628.3
330,70,3,limbic_eye,1,NEU,eye,1,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,2994.0,2995.0,3000.3,632.0,633.0,638.3
331,71,3,limbic_eye,1,LEFT,eye,3,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,3004.0,3005.5,3011.3,642.0,643.5,649.3
332,72,3,limbic_eye,0,RIGHT,eye,4,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,3014.0,3014.0,3019.8,652.0,652.0,657.8
333,73,3,limbic_eye,1,LEFT,eye,3,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,3022.0,3023.5,3029.3,660.0,661.5,667.3
334,74,3,limbic_eye,0,LEFT,eye,2,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,3032.0,3032.5,3037.3,670.0,670.5,675.3
335,75,3,limbic_eye,1,RIGHT,eye,5,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,3040.0,3041.0,3045.8,678.0,679.0,683.8
336,76,3,limbic_eye,1,RIGHT,eye,5,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,3048.0,3048.5,3054.8,686.0,686.5,692.8
337,77,3,limbic_eye,1,LEFT,eye,3,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,3058.0,3059.5,3064.8,696.0,697.5,702.8
338,78,3,limbic_eye,1,NEU,eye,1,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,3068.0,3069.5,3074.3,706.0,707.5,712.3
339,79,3,limbic_eye,0,RIGHT,eye,4,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,3078.0,3078.5,3083.8,716.0,716.5,721.8
340,80,3,limbic_eye,0,LEFT,eye,2,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,3086.0,3087.0,3092.8,724.0,725.0,730.8
341,81,3,limbic_eye,0,RIGHT,eye,4,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,3096.0,3096.5,3101.8,734.0,734.5,739.8
342,82,3,limbic_eye,0,RIGHT,eye,4,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,3104.0,3104.0,3108.8,742.0,742.0,746.8
343,83,3,limbic_eye,1,NEU,eye,1,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,3112.0,3113.0,3118.8,750.0,751.0,756.8
344,84,3,limbic_eye,1,LEFT,eye,3,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,3122.0,3123.5,3129.3,760.0,761.5,767.3
345,85,3,limbic_eye,1,RIGHT,eye,5,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,3132.0,3132.0,3137.3,770.0,770.0,775.3
346,86,3,limbic_eye,1,RIGHT,eye,5,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,3140.0,3140.0,3146.3,778.0,778.0,784.3
347,87,3,limbic_eye,0,NEU,eye,0,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,3150.0,3151.5,3156.3,788.0,789.5,794.3
348,88,3,limbic_eye,0,LEFT,eye,2,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,3160.0,3161.5,3167.3,798.0,799.5,805.3
349,89,3,limbic_eye,1,RIGHT,eye,5,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,3170.0,3171.0,3175.8,808.0,809.0,813.8
350,90,3,limbic_eye,1,RIGHT,eye,5,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,3178.0,3179.5,3184.3,816.0,817.5,822.3
351,91,3,limbic_eye,0,LEFT,eye,2,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,3188.0,3188.5,3194.8,826.0,826.5,832.8
352,92,3,limbic_eye,1,RIGHT,eye,5,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,3198.0,3198.5,3203.3,836.0,836.5,841.3
353,93,3,limbic_eye,0,RIGHT,eye,4,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,3206.0,3207.5,3212.8,844.0,845.5,850.8
354,94,3,limbic_eye,1,LEFT,eye,3,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,3216.0,3217.0,3222.3,854.0,855.0,860.3
355,95,3,limbic_eye,1,RIGHT,eye,5,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,3226.0,3226.5,3231.3,864.0,864.5,869.3
356,96,3,limbic_eye,0,LEFT,eye,2,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,3234.0,3235.5,3241.8,872.0,873.5,879.8
357,97,3,limbic_eye,0,LEFT,eye,2,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,3244.0,3244.5,3250.8,882.0,882.5,888.8
358,98,3,limbic_eye,0,NEU,eye,0,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,3254.0,3255.5,3260.3,892.0,893.5,898.3
359,99,3,limbic_eye,0,LEFT,eye,2,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,3264.0,3265.0,3269.8,902.0,903.0,907.8
360,100,3,limbic_eye,1,LEFT,eye,3,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,3272.0,3272.0,3278.3,910.0,910.0,916.3
361,101,3,limbic_eye,0,RIGHT,eye,4,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,3282.0,3282.5,3288.8,920.0,920.5,926.8
362,102,3,limbic_eye,0,NEU,eye,0,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,3292.0,3292.5,3297.8,930.0,930.5,935.8
363,103,3,limbic_eye,1,LEFT,eye,3,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,3300.0,3300.5,3306.8,938.0,938.5,944.8
364,104,3,limbic_eye,0,RIGHT,eye,4,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,3310.0,3311.0,3316.3,948.0,949.0,954.3
365,105,3,limbic_eye,1,LEFT,eye,3,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,3320.0,3320.0,3324.8,958.0,958.0,962.8
366,106,3,limbic_eye,0,RIGHT,eye,4,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,3328.0,3329.0,3334.3,966.0,967.0,972.3
367,107,3,limbic_eye,1,RIGHT,eye,5,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,3338.0,3338.0,3342.8,976.0,976.0,980.8
368,108,3,limbic_eye,0,RIGHT,eye,4,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,3346.0,3347.5,3353.8,984.0,985.5,991.8
369,109,3,limbic_eye,0,NEU,eye,0,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,3356.0,3356.0,3361.8,994.0,994.0,999.8
370,110,3,limbic_eye,1,NEU,eye,1,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,3364.0,3365.5,3371.3,1002.0,1003.5,1009.3
371,111,3,limbic_eye,0,RIGHT,eye,4,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,3374.0,3375.0,3380.3,1012.0,1013.0,1018.3
372,112,3,limbic_eye,0,RIGHT,eye,4,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,3384.0,3385.0,3391.3,1022.0,1023.0,1029.3
373,113,3,limbic_eye,1,LEFT,eye,3,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,3394.0,3394.0,3400.3,1032.0,1032.0,1038.3
374,114,3,limbic_eye,1,LEFT,eye,3,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,3404.0,3404.5,3410.3,1042.0,1042.5,1048.3
375,115,3,limbic_eye,0,LEFT,eye,2,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,3414.0,3414.5,3420.3,1052.0,1052.5,1058.3
376,116,3,limbic_eye,0,NEU,eye,0,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,3424.0,3425.0,3430.8,1062.0,1063.0,1068.8
377,117,3,limbic_eye,0,NEU,eye,0,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,3434.0,3435.5,3440.3,1072.0,1073.5,1078.3
378,118,3,limbic_eye,1,RIGHT,eye,5,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,3444.0,3445.5,3450.3,1082.0,1083.5,1088.3
379,119,3,limbic_eye,1,RIGHT,eye,5,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,3454.0,3455.0,3459.8,1092.0,1093.0,1097.8
380,0,4,limbic_hand,0,LEFT,hand,2,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,3462.0,3463.5,3468.8,0.0,1.5,6.8
381,1,4,limbic_hand,0,RIGHT,hand,4,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,3472.0,3472.5,3478.3,10.0,10.5,16.3
382,2,4,limbic_hand,0,LEFT,hand,2,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,3482.0,3483.5,3488.3,20.0,21.5,26.3
383,3,4,limbic_hand,1,NEU,hand,1,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,3492.0,3492.0,3498.3,30.0,30.0,36.3
384,4,4,limbic_hand,0,RIGHT,hand,4,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,3502.0,3502.0,3506.8,40.0,40.0,44.8
385,5,4,limbic_hand,0,NEU,hand,0,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,3510.0,3511.0,3515.8,48.0,49.0,53.8
386,6,4,limbic_hand,1,RIGHT,hand,5,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,3518.0,3518.5,3523.3,56.0,56.5,61.3
387,7,4,limbic_hand,0,LEFT,hand,2,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,3526.0,3526.0,3531.3,64.0,64.0,69.3
388,8,4,limbic_hand,1,RIGHT,hand,5,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,3534.0,3534.5,3539.3,72.0,72.5,77.3
389,9,4,limbic_hand,1,NEU,hand,1,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,3542.0,3543.5,3549.3,80.0,81.5,87.3
390,10,4,limbic_hand,1,LEFT,hand,3,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,3552.0,3553.5,3558.3,90.0,91.5,96.3
391,11,4,limbic_hand,0,RIGHT,hand,4,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,3562.0,3563.0,3567.8,100.0,101.0,105.8
392,12,4,limbic_hand,0,RIGHT,hand,4,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,3570.0,3570.5,3575.3,108.0,108.5,113.3
393,13,4,limbic_hand,1,LEFT,hand,3,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,3578.0,3578.0,3583.3,116.0,116.0,121.3
394,14,4,limbic_hand,1,NEU,hand,1,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,3586.0,3587.0,3592.3,124.0,125.0,130.3
395,15,4,limbic_hand,1,NEU,hand,1,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,3596.0,3597.0,3601.8,134.0,135.0,139.8
396,16,4,limbic_hand,0,RIGHT,hand,4,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,3604.0,3604.5,3610.3,142.0,142.5,148.3
397,17,4,limbic_hand,0,LEFT,hand,2,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,3614.0,3615.5,3621.3,152.0,153.5,159.3
398,18,4,limbic_hand,0,LEFT,hand,2,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,3624.0,3625.5,3631.3,162.0,163.5,169.3
399,19,4,limbic_hand,1,NEU,hand,1,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,3634.0,3635.0,3640.3,172.0,173.0,178.3
400,20,4,limbic_hand,0,NEU,hand,0,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,3644.0,3645.5,3651.8,182.0,183.5,189.8
401,21,4,limbic_hand,1,LEFT,hand,3,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,3654.0,3655.5,3661.8,192.0,193.5,199.8
402,22,4,limbic_hand,1,LEFT,hand,3,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,3664.0,3665.5,3671.8,202.0,203.5,209.8
403,23,4,limbic_hand,0,LEFT,hand,2,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,3674.0,3674.5,3679.3,212.0,212.5,217.3
404,24,4,limbic_hand,0,LEFT,hand,2,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,3682.0,3683.0,3687.8,220.0,221.0,225.8
405,25,4,limbic_hand,1,NEU,hand,1,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,3690.0,3690.5,3695.8,228.0,228.5,233.8
406,26,4,limbic_hand,1,LEFT,hand,3,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,3698.0,3699.5,3704.8,236.0,237.5,242.8
407,27,4,limbic_hand,0,LEFT,hand,2,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,3708.0,3709.5,3715.3,246.0,247.5,253.3
408,28,4,limbic_hand,0,NEU,hand,0,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,3718.0,3719.0,3725.3,256.0,257.0,263.3
409,29,4,limbic_hand,0,NEU,hand,0,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,3728.0,3729.5,3735.3,266.0,267.5,273.3
410,30,4,limbic_hand,0,RIGHT,hand,4,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,3738.0,3739.5,3745.3,276.0,277.5,283.3
411,31,4,limbic_hand,1,RIGHT,hand,5,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,3748.0,3748.5,3753.8,286.0,286.5,291.8
412,32,4,limbic_hand,1,RIGHT,hand,5,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,3756.0,3757.5,3762.3,294.0,295.5,300.3
413,33,4,limbic_hand,0,NEU,hand,0,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,3766.0,3767.5,3772.3,304.0,305.5,310.3
414,34,4,limbic_hand,0,RIGHT,hand,4,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,3776.0,3777.5,3783.3,314.0,315.5,321.3
415,35,4,limbic_hand,1,RIGHT,hand,5,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,3786.0,3787.0,3792.3,324.0,325.0,330.3
416,36,4,limbic_hand,1,LEFT,hand,3,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,3796.0,3797.5,3803.8,334.0,335.5,341.8
417,37,4,limbic_hand,0,LEFT,hand,2,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,3806.0,3807.0,3812.8,344.0,345.0,350.8
418,38,4,limbic_hand,0,RIGHT,hand,4,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,3816.0,3817.5,3823.8,354.0,355.5,361.8
419,39,4,limbic_hand,0,NEU,hand,0,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,3826.0,3827.5,3832.3,364.0,365.5,370.3
420,40,4,limbic_hand,1,NEU,hand,1,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,3836.0,3837.5,3843.3,374.0,375.5,381.3
421,41,4,limbic_hand,1,LEFT,hand,3,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,3846.0,3847.5,3852.8,384.0,385.5,390.8
422,42,4,limbic_hand,0,RIGHT,hand,4,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,3856.0,3856.5,3861.8,394.0,394.5,399.8
423,43,4,limbic_hand,0,NEU,hand,0,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,3864.0,3864.0,3870.3,402.0,402.0,408.3
424,44,4,limbic_hand,0,NEU,hand,0,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,3874.0,3874.0,3879.8,412.0,412.0,417.8
425,45,4,limbic_hand,1,NEU,hand,1,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,3882.0,3882.0,3888.3,420.0,420.0,426.3
426,46,4,limbic_hand,0,LEFT,hand,2,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,3892.0,3893.5,3899.3,430.0,431.5,437.3
427,47,4,limbic_hand,1,RIGHT,hand,5,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,3902.0,3902.0,3907.8,440.0,440.0,445.8
428,48,4,limbic_hand,1,RIGHT,hand,5,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,3910.0,3911.5,3917.8,448.0,449.5,455.8
429,49,4,limbic_hand,0,LEFT,hand,2,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,3920.0,3921.0,3926.8,458.0,459.0,464.8
430,50,4,limbic_hand,1,LEFT,hand,3,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,3930.0,3931.5,3937.8,468.0,469.5,475.8
431,51,4,limbic_hand,0,NEU,hand,0,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,3940.0,3941.0,3946.3,478.0,479.0,484.3
432,52,4,limbic_hand,0,LEFT,hand,2,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,3950.0,3951.5,3957.8,488.0,489.5,495.8
433,53,4,limbic_hand,1,NEU,hand,1,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,3960.0,3961.5,3967.3,498.0,499.5,505.3
434,54,4,limbic_hand,0,RIGHT,hand,4,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,3970.0,3970.0,3975.8,508.0,508.0,513.8
435,55,4,limbic_hand,0,LEFT,hand,2,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,3978.0,3979.5,3985.3,516.0,517.5,523.3
436,56,4,limbic_hand,1,NEU,hand,1,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,3988.0,3989.0,3994.3,526.0,527.0,532.3
437,57,4,limbic_hand,1,RIGHT,hand,5,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,3998.0,3998.0,4004.3,536.0,536.0,542.3
438,58,4,limbic_hand,0,RIGHT,hand,4,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,4008.0,4008.0,4012.8,546.0,546.0,550.8
439,59,4,limbic_hand,0,RIGHT,hand,4,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,4016.0,4017.0,4022.3,554.0,555.0,560.3
440,60,4,limbic_hand,1,LEFT,hand,3,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,4026.0,4027.0,4033.3,564.0,565.0,571.3
441,61,4,limbic_hand,0,NEU,hand,0,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,4036.0,4036.0,4040.8,574.0,574.0,578.8
442,62,4,limbic_hand,1,RIGHT,hand,5,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,4044.0,4044.5,4049.3,582.0,582.5,587.3
443,63,4,limbic_hand,1,RIGHT,hand,5,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,4052.0,4052.0,4057.3,590.0,590.0,595.3
444,64,4,limbic_hand,1,NEU,hand,1,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,4060.0,4060.5,4066.3,598.0,598.5,604.3
445,65,4,limbic_hand,1,LEFT,hand,3,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,4070.0,4070.0,4076.3,608.0,608.0,614.3
446,66,4,limbic_hand,0,NEU,hand,0,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,4080.0,4080.5,4086.3,618.0,618.5,624.3
447,67,4,limbic_hand,1,NEU,hand,1,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,4090.0,4090.5,4095.8,628.0,628.5,633.8
448,68,4,limbic_hand,0,RIGHT,hand,4,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,4098.0,4098.5,4104.3,636.0,636.5,642.3
449,69,4,limbic_hand,0,NEU,hand,0,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,4108.0,4109.0,4113.8,646.0,647.0,651.8
450,70,4,limbic_hand,1,LEFT,hand,3,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,4116.0,4116.0,4121.3,654.0,654.0,659.3
451,71,4,limbic_hand,1,RIGHT,hand,5,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,4124.0,4124.5,4130.3,662.0,662.5,668.3
452,72,4,limbic_hand,1,RIGHT,hand,5,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,4134.0,4135.0,4139.8,672.0,673.0,677.8
453,73,4,limbic_hand,0,RIGHT,hand,4,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,4142.0,4143.0,4148.8,680.0,681.0,686.8
454,74,4,limbic_hand,0,RIGHT,hand,4,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,4152.0,4152.5,4158.3,690.0,690.5,696.3
455,75,4,limbic_hand,0,LEFT,hand,2,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,4162.0,4163.0,4169.3,700.0,701.0,707.3
456,76,4,limbic_hand,0,RIGHT,hand,4,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,4172.0,4172.0,4177.3,710.0,710.0,715.3
457,77,4,limbic_hand,1,NEU,hand,1,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,4180.0,4181.0,4186.8,718.0,719.0,724.8
458,78,4,limbic_hand,1,NEU,hand,1,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,4190.0,4191.5,4196.8,728.0,729.5,734.8
459,79,4,limbic_hand,1,LEFT,hand,3,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,4200.0,4201.5,4206.3,738.0,739.5,744.3
460,80,4,limbic_hand,1,LEFT,hand,3,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,4210.0,4211.5,4216.8,748.0,749.5,754.8
461,81,4,limbic_hand,0,LEFT,hand,2,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,4220.0,4220.0,4225.3,758.0,758.0,763.3
462,82,4,limbic_hand,0,NEU,hand,0,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,4228.0,4228.5,4234.8,766.0,766.5,772.8
463,83,4,limbic_hand,0,NEU,hand,0,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,4238.0,4239.5,4244.3,776.0,777.5,782.3
464,84,4,limbic_hand,1,RIGHT,hand,5,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,4248.0,4248.0,4252.8,786.0,786.0,790.8
465,85,4,limbic_hand,1,LEFT,hand,3,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,4256.0,4256.0,4261.3,794.0,794.0,799.3
466,86,4,limbic_hand,0,LEFT,hand,2,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,4264.0,4265.5,4271.8,802.0,803.5,809.8
467,87,4,limbic_hand,0,NEU,hand,0,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,4274.0,4274.5,4280.3,812.0,812.5,818.3
468,88,4,limbic_hand,1,RIGHT,hand,5,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,4284.0,4284.5,4290.8,822.0,822.5,828.8
469,89,4,limbic_hand,0,NEU,hand,0,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,4294.0,4294.5,4299.8,832.0,832.5,837.8
470,90,4,limbic_hand,1,NEU,hand,1,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,4302.0,4302.0,4307.3,840.0,840.0,845.3
471,91,4,limbic_hand,1,LEFT,hand,3,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,4310.0,4311.0,4316.8,848.0,849.0,854.8
472,92,4,limbic_hand,1,RIGHT,hand,5,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,4320.0,4320.5,4325.3,858.0,858.5,863.3
473,93,4,limbic_hand,1,NEU,hand,1,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,4328.0,4329.5,4335.8,866.0,867.5,873.8
474,94,4,limbic_hand,0,NEU,hand,0,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,4338.0,4339.0,4345.3,876.0,877.0,883.3
475,95,4,limbic_hand,0,RIGHT,hand,4,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,4348.0,4348.5,4354.3,886.0,886.5,892.3
476,96,4,limbic_hand,0,LEFT,hand,2,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,4358.0,4358.0,4362.8,896.0,896.0,900.8
477,97,4,limbic_hand,0,LEFT,hand,2,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,4366.0,4367.0,4372.3,904.0,905.0,910.3
478,98,4,limbic_hand,1,LEFT,hand,3,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,4376.0,4377.5,4383.3,914.0,915.5,921.3
479,99,4,limbic_hand,1,LEFT,hand,3,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,4386.0,4387.5,4392.8,924.0,925.5,930.8
480,100,4,limbic_hand,1,RIGHT,hand,5,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,4396.0,4397.0,4401.8,934.0,935.0,939.8
481,101,4,limbic_hand,1,RIGHT,hand,5,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,4404.0,4405.0,4409.8,942.0,943.0,947.8
482,102,4,limbic_hand,0,NEU,hand,0,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,4412.0,4412.0,4417.3,950.0,950.0,955.3
483,103,4,limbic_hand,0,NEU,hand,0,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,4420.0,4420.5,4426.3,958.0,958.5,964.3
484,104,4,limbic_hand,0,RIGHT,hand,4,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,4430.0,4430.0,4435.3,968.0,968.0,973.3
485,105,4,limbic_hand,1,LEFT,hand,3,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,4438.0,4438.0,4443.3,976.0,976.0,981.3
486,106,4,limbic_hand,0,RIGHT,hand,4,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,4446.0,4446.5,4451.3,984.0,984.5,989.3
487,107,4,limbic_hand,1,LEFT,hand,3,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,4454.0,4455.5,4460.3,992.0,993.5,998.3
488,108,4,limbic_hand,1,RIGHT,hand,5,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,4464.0,4464.5,4470.8,1002.0,1002.5,1008.8
